,name,f0,f1,type
1528,A1528,-0.5953662246024805,0.9995682089345934,A
1529,A1529,-0.17533926173711867,0.9612943859611955,A
1530,A1530,-0.3222303979754737,1.0,A
1531,A1531,-0.48330181718550314,1.0,A
1532,A1532,-0.4632588955747934,1.0,A
1533,A1533,-0.5146865917017107,1.0,A
1534,A1534,-0.40148401802031286,1.0,A
1535,A1535,-0.2817515801346021,1.0,A
1536,A1536,-0.2852166082608564,1.0,A
1537,A1537,-0.3775430680080355,1.0,A
1538,A1538,-0.40415986006931515,1.0,A
1539,A1539,-0.3116105568795219,1.0,A
1540,A1540,-0.52454289650263,1.0,A
1541,A1541,-0.39020521145977505,1.0,A
1542,A1542,-0.4536027156416499,1.0,A
1543,A1543,-0.44733137272093015,1.0,A
1544,A1544,-0.21264889500717032,0.9993979833339472,A
1545,A1545,-0.4889015384565111,1.0,A
1546,A1546,-0.1691220359879444,1.0,A
1547,A1547,-0.5434102032969139,1.0,A
1548,A1548,-0.6818407538272275,-0.11061483669883432,A
1549,A1549,-0.9021330038826225,-1.0,A
1550,A1550,-0.6117902614718689,0.4434292782675193,A
1551,A1551,-1.0,-1.0,A
1552,A1552,-0.981300062768476,-0.7749192168742093,A
1553,A1553,-0.8414465951470418,-0.2596418779068679,A
1554,A1554,-0.816521788621603,-0.22984062708271502,A
1555,A1555,-0.7765173332803917,-0.6828668890304596,A
1556,A1556,-0.9006901156795557,-0.7474634881642441,A
1557,A1557,-0.8852334474172188,-0.9017325260789194,A
1558,A1558,-0.7956372874148492,-0.46228932522678234,A
1559,A1559,-0.496696583664501,0.48999262432112034,A
1560,A1560,-0.6667338963346441,-0.3502534143817204,A
1561,A1561,-0.6293249452227918,-0.5445263928906036,A
1562,A1562,-0.7617309442992886,0.45983409929243413,A
1563,A1563,-0.6652008177313462,-0.07480527308499996,A
1564,A1564,-0.7949511721168028,-0.8024156928116347,A
1565,A1565,-0.41299635617524033,0.25994136088149356,A
1566,A1566,-0.6366456149248558,0.5745622071131129,A
1567,A1567,-0.4981761191243935,0.4144390269886937,A
1568,A1568,-0.4858253776059729,1.0,A
1569,A1569,-0.6000338961091525,1.0,A
1570,A1570,-0.394745655656205,0.8050443123900599,A
1571,A1571,-0.4399412386532089,1.0,A
1572,A1572,-0.6207994013626548,0.37383174905076877,A
1573,A1573,-0.571536384554059,0.5795355412291214,A
1574,A1574,-0.6076121794109453,0.944712832451325,A
1575,A1575,-0.4926774640417033,1.0,A
1576,A1576,-0.7510592295788058,0.5179741550906536,A
1577,A1577,-0.5538699396998665,0.7047349394836786,A
1578,A1578,-0.5364659905325535,0.9007970093363415,A
1579,A1579,-0.7440626745697706,0.21710870981819652,A
1580,A1580,-0.5975232057935077,0.9315055046979701,A
1581,A1581,-0.8362973780872065,-0.4714442595189021,A
1582,A1582,-0.5653192556288282,0.46407771959611677,A
1583,A1583,-0.5128885060808894,0.9913930618427422,A
1584,A1584,-0.4912331875229672,1.0,A
1585,A1585,-0.2715615250816915,0.38176612040064617,A
1586,A1586,-0.2650874057417114,0.6480108625441832,A
1587,A1587,-0.490734494513679,0.8522069427143231,A
1588,A1588,-0.5791236961750136,0.8104019381092826,A
1589,A1589,-0.6090892866403312,0.9279574611253756,A
1590,A1590,-0.6349261918150639,0.3542618779284479,A
1591,A1591,-0.3985342997321899,0.10723985199982122,A
1592,A1592,0.20828089896976731,0.6562128942216174,A
1593,A1593,-0.11834847528712267,0.9968946674917831,A
1594,A1594,-0.23122900751930342,0.7694672727922744,A
1595,A1595,-0.05523455301076907,0.8135457341503127,A
1596,A1596,0.221610496345934,0.7754622236691502,A
1597,A1597,-0.5490208484980965,1.0,A
1598,A1598,-0.2088997692807999,1.0,A
1599,A1599,-0.5376700079589325,1.0,A
1600,A1600,-0.6525704589919905,0.8457873719916569,A
1601,A1601,-0.07871437345087895,0.9198092725715257,A
1602,A1602,-0.20290789223622885,0.8425316984226892,A
1603,A1603,-0.3083292573567593,0.9946547799936212,A
1604,A1604,-0.32646725352101114,0.9826686643101923,A
1605,A1605,0.955735335838652,-0.6315130276403957,A
1606,A1606,0.749280538964959,-0.7588427289257288,A
1607,A1607,0.5720297346367047,-0.16252503984956446,A
1608,A1608,0.28782818987366654,0.20772252781046197,A
1609,A1609,0.21194436263844074,0.012842171639286137,A
1610,A1610,0.9637060291109076,-1.0,A
1611,A1611,1.0,-0.9829284082618984,A
1612,A1612,1.0,-1.0,A
1613,A1613,0.6478741030917459,-0.35589571123295394,A
1614,A1614,0.5341150712608977,0.006385060800813802,A
1615,A1615,0.0647842348433123,0.20159509709751355,A
1616,A1616,0.08978045504882881,0.4926091853205261,A
1617,A1617,0.9133604695876016,-1.0,A
1618,A1618,1.0,-1.0,A
1619,A1619,0.7833109343149918,-0.7810994747190283,A
1620,A1620,0.9111891887683579,-1.0,A
1621,A1621,0.7120532267718971,-1.0,A
1622,A1622,1.0,-1.0,A
1623,A1623,1.0,-1.0,A
1624,A1624,0.8648929550748494,-0.6633137827582245,A
1625,A1625,0.4237596970788484,-0.3054815204596948,A
1626,A1626,0.38360848164651395,-1.0,A
1627,A1627,0.33444937246520556,-0.5413397623970306,A
1628,A1628,-0.03227507882073044,0.6218694020765438,A
1629,A1629,-0.22107098752971888,0.6798214601883681,A
1630,A1630,0.9126674771207675,-1.0,A
1631,A1631,1.0,-1.0,A
1632,A1632,0.8865451623257947,-0.8879578031367589,A
1633,A1633,0.9687727861820188,-0.9993343908600222,A
1634,A1634,0.8771985452576656,-0.6092389671674567,A
1635,A1635,0.9357628818393542,-0.7708608119822342,A
1636,A1636,0.83698144175507,-0.5677281182109728,A
1637,A1637,0.9474999817961636,-0.7588198626230348,A
1638,A1638,1.0,-1.0,A
1639,A1639,1.0,-1.0,A
1640,A1640,1.0,-0.8804449689269414,A
1641,A1641,1.0,-1.0,A
1642,A1642,1.0,-1.0,A
1643,A1643,1.0,-1.0,A
1644,A1644,1.0,-1.0,A
1645,A1645,1.0,-1.0,A
1646,A1646,1.0,-1.0,A
1647,A1647,1.0,-1.0,A
1648,A1648,1.0,-1.0,A
1649,A1649,1.0,-1.0,A
1650,A1650,0.9893754638512047,-0.7213852775577233,A
1651,A1651,1.0,-0.9724312081636527,A
1652,A1652,1.0,-1.0,A
1653,A1653,0.8986755098671131,-0.4814066225301461,A
1654,A1654,0.885701070968997,-0.6707264171935248,A
1655,A1655,1.0,-1.0,A
1656,A1656,1.0,-0.932955048144158,A
1657,A1657,1.0,-1.0,A
1658,A1658,0.7324588427716576,-0.5727536297355769,A
1659,A1659,0.803538836804305,-1.0,A
1660,A1660,1.0,-1.0,A
1661,A1661,1.0,-1.0,A
1662,A1662,1.0,-1.0,A
1663,A1663,0.8810975199155082,-0.9718287969307772,A
1664,A1664,0.6957988852361849,-1.0,A
1665,A1665,0.9932012067355314,-0.7497655618141811,A
1666,A1666,1.0,-1.0,A
1667,A1667,1.0,-1.0,A
1668,A1668,1.0,-1.0,A
1669,A1669,1.0,-0.9244950629536455,A
1670,A1670,1.0,-1.0,A
1671,A1671,1.0,-1.0,A
1672,A1672,1.0,-1.0,A
1673,A1673,1.0,-1.0,A
1674,A1674,1.0,-1.0,A
1675,A1675,0.8160359388220617,-1.0,A
1676,A1676,1.0,-0.8621597490365409,A
1677,A1677,1.0,-0.8159777409587954,A
1678,A1678,0.834498122740323,-1.0,A
1679,A1679,1.0,-1.0,A
1680,A1680,1.0,-1.0,A
1681,A1681,1.0,-0.9611914197932657,A
1682,A1682,0.8702461344379446,-0.533105304611637,A
1683,A1683,1.0,-0.9678053168566335,A
1684,A1684,1.0,-1.0,A
1685,A1685,1.0,-1.0,A
1686,A1686,1.0,-0.9327111155026118,A
1687,A1687,0.9230508530449348,-0.6332264002900223,A
1688,A1688,1.0,-1.0,A
1689,A1689,1.0,-1.0,A
1690,A1690,1.0,-1.0,A
1691,A1691,1.0,-1.0,A
1692,A1692,1.0,-1.0,A
1693,A1693,1.0,-1.0,A
1694,A1694,1.0,-1.0,A
1695,A1695,1.0,-1.0,A
1696,A1696,1.0,-1.0,A
1697,A1697,1.0,-0.9622712163698939,A
1698,A1698,1.0,-1.0,A
1699,A1699,1.0,-1.0,A
1700,A1700,1.0,-0.9655305602649826,A
1701,A1701,0.9887992912241985,-1.0,A
1702,A1702,0.9022888374497131,-1.0,A
1703,A1703,0.9733733076877282,-1.0,A
1704,A1704,1.0,-1.0,A
1705,A1705,0.8727213988023141,-1.0,A
1706,A1706,0.8380889043082718,-1.0,A
1707,A1707,0.9889352975244317,-1.0,A
1708,A1708,0.8767415909881164,-1.0,A
1709,A1709,0.9798154221343689,-1.0,A
1710,A1710,1.0,-0.9862807287055951,A
1711,A1711,1.0,-0.9785206191623708,A
1712,A1712,1.0,-1.0,A
1713,A1713,1.0,-1.0,A
1714,A1714,1.0,-1.0,A
1715,A1715,0.9386770054675668,-1.0,A
1716,A1716,0.9520136001270674,-1.0,A
1717,A1717,0.9957087796136699,-1.0,A
1718,A1718,1.0,-1.0,A
1719,A1719,1.0,-1.0,A
1720,A1720,1.0,-1.0,A
1721,A1721,1.0,-1.0,A
1722,A1722,1.0,-1.0,A
1723,A1723,1.0,-0.8194572760475174,A
1724,A1724,1.0,-1.0,A
1725,A1725,1.0,-1.0,A
1726,A1726,0.34116154734232595,-1.0,A
1727,A1727,0.2987901128367041,-0.7045247939741803,A
1728,A1728,-0.45487293193341327,0.5009589043722948,A
1729,A1729,-0.40148307050316323,0.9229246599360694,A
1730,A1730,-0.45458019031859376,0.48280746232076566,A
1731,A1731,-0.4573216414164618,0.4039392005595501,A
1732,A1732,-0.17476799591012893,-0.3060387039017467,A
1733,A1733,-0.6378461132679007,0.01486400306966762,A
1734,A1734,-0.524822217371509,0.7061217393697954,A
1735,A1735,-0.6101280985933067,-0.6542351462384561,A
1736,A1736,-0.6297845281286727,-0.972247919211632,A
1737,A1737,-0.715668145645423,0.47633785344401347,A
1738,A1738,-0.4626242515205161,-0.35979913927999485,A
1739,A1739,0.4142676852081022,-0.9335594381042079,A
1740,A1740,0.152057714522295,-0.5555561995227604,A
1741,A1741,-0.08019037363016779,-0.5890181340746841,A
1742,A1742,0.6971655940244617,-1.0,A
1743,A1743,0.2842816777610182,-0.4638579712876646,A
1744,A1744,0.04351244059832915,-0.8868620609983563,A
1745,A1745,0.38499908043146647,-1.0,A
1746,A1746,0.46742613009873835,-1.0,A
1747,A1747,0.548449874904636,-1.0,A
1748,A1748,0.7257245178295226,-1.0,A
1749,A1749,0.8063127584044143,-1.0,A
1750,A1750,0.7808439603853572,-1.0,A
1751,A1751,0.39622762927619815,-1.0,A
1752,A1752,0.45827306405334944,-1.0,A
1753,A1753,0.6313878550282626,-1.0,A
1754,A1754,1.0,-0.9725304532692108,A
1755,A1755,0.9944396198540448,-1.0,A
1756,A1756,1.0,-1.0,A
1757,A1757,1.0,-1.0,A
1758,A1758,1.0,-0.980847430317455,A
1759,A1759,1.0,-0.7936905160341314,A
1760,A1760,1.0,-1.0,A
1761,A1761,0.8990053645890055,-1.0,A
1762,A1762,1.0,-1.0,A
1763,A1763,1.0,-1.0,A
1764,A1764,0.6640839995647234,-1.0,A
1765,A1765,1.0,-1.0,A
1766,A1766,0.992550131596575,-1.0,A
1767,A1767,1.0,-1.0,A
1768,A1768,1.0,-0.9797954400259508,A
1769,A1769,0.7356445291503859,-0.9744264031987427,A
1770,A1770,1.0,-1.0,A
1771,A1771,1.0,-1.0,A
1772,A1772,1.0,-1.0,A
1773,A1773,1.0,-1.0,A
1774,A1774,0.9926996510276502,-1.0,A
1775,A1775,0.9798585432048816,-1.0,A
1776,A1776,0.995843614687719,-1.0,A
1777,A1777,0.9347206210078831,-1.0,A
1778,A1778,1.0,-1.0,A
1779,A1779,0.8574152476481938,-1.0,A
1780,A1780,1.0,-0.9604660834447212,A
1781,A1781,1.0,-0.9165768494980047,A
1782,A1782,0.9533352195364557,-1.0,A
1783,A1783,1.0,-1.0,A
1784,A1784,1.0,-1.0,A
1785,A1785,1.0,-1.0,A
1786,A1786,1.0,-1.0,A
1787,A1787,1.0,-1.0,A
1788,A1788,1.0,-1.0,A
1789,A1789,0.8960679343280389,-1.0,A
1790,A1790,1.0,-1.0,A
1791,A1791,1.0,-1.0,A
1792,A1792,1.0,-1.0,A
1793,A1793,0.8252046754149902,-1.0,A
1794,A1794,0.9089521632213202,-1.0,A
1795,A1795,0.9910815541881648,-1.0,A
1796,A1796,0.9522991734108892,-1.0,A
1797,A1797,1.0,-1.0,A
1798,A1798,1.0,-1.0,A
1799,A1799,1.0,-1.0,A
1800,A1800,0.9994489265352906,-1.0,A
1801,A1801,0.9456031802837792,-1.0,A
1802,A1802,-0.6322351385316054,-1.0,A
1803,A1803,-0.6559328785104195,-1.0,A
1804,A1804,-0.500595772755416,-1.0,A
1805,A1805,0.36486554109614655,-1.0,A
1806,A1806,-0.11809189633896555,-1.0,A
1807,A1807,-0.21580541272743226,-1.0,A
1808,A1808,-0.70775894543794,-1.0,A
1809,A1809,-0.25353476700357713,-1.0,A
1810,A1810,-0.8310181099954919,-1.0,A
1811,A1811,-0.17494124522986876,-1.0,A
1812,A1812,-1.0,-1.0,A
1813,A1813,-1.0,-1.0,A
1814,A1814,-1.0,-1.0,A
1815,A1815,-1.0,-1.0,A
1816,A1816,-0.888247370845929,-1.0,A
1817,A1817,-0.829521090614709,-1.0,A
1818,A1818,0.030385043730544625,-1.0,A
1819,A1819,0.5940524234129845,-1.0,A
1820,A1820,-0.6219587376283058,-1.0,A
1821,A1821,0.8930366263977518,-1.0,A
1822,A1822,0.9067914205733563,-1.0,A
1823,A1823,0.8168669921113283,-1.0,A
1824,A1824,0.9089521632213202,-1.0,A
1825,A1825,0.8244953612483732,-1.0,A
1826,A1826,1.0,-1.0,A
1827,A1827,1.0,-1.0,A
1828,A1828,0.7039832673340982,-1.0,A
1829,A1829,0.9669311932410873,-1.0,A
1830,A1830,0.7924019545115524,-1.0,A
1831,A1831,0.5870883382055758,-1.0,A
1832,A1832,0.8930965890354008,-1.0,A
1833,A1833,0.6748307078246949,-1.0,A
1834,A1834,0.730389821927693,-1.0,A
1835,A1835,0.7865519887351455,-1.0,A
1836,A1836,0.9997712527328184,-1.0,A
1837,A1837,1.0,-1.0,A
1838,A1838,0.8290182763216645,-1.0,A
1839,A1839,0.8960679343280389,-1.0,A
1840,A1840,0.8497276679061303,-1.0,A
1841,A1841,0.7801098742885046,-1.0,A
1842,A1842,1.0,-1.0,A
1843,A1843,0.9733733076877282,-1.0,A
1844,A1844,0.8074832455856427,-1.0,A
1845,A1845,0.9353556085378572,-1.0,A
1846,A1846,-1.0,-1.0,A
1847,A1847,-1.0,-1.0,A
1848,A1848,-1.0,-1.0,A
1849,A1849,-1.0,-1.0,A
1850,A1850,-0.9974395938945465,-1.0,A
1851,A1851,-1.0,-1.0,A
1852,A1852,-1.0,-1.0,A
1853,A1853,-1.0,-1.0,A
1854,A1854,-1.0,-1.0,A
1855,A1855,-1.0,-1.0,A
1856,A1856,-1.0,-1.0,A
1857,A1857,-1.0,-1.0,A
1858,A1858,-1.0,-1.0,A
1859,A1859,-1.0,-1.0,A
1860,A1860,-1.0,-1.0,A
1861,A1861,-0.7297450699153538,-1.0,A
1862,A1862,-1.0,-1.0,A
1863,A1863,0.7313038834925647,-1.0,A
1864,A1864,0.8509731332015533,-1.0,A
1865,A1865,0.8107727786565389,-0.80995974855175,A
1866,A1866,1.0,-1.0,A
1867,A1867,0.6524023487961981,-1.0,A
1868,A1868,0.3964470018512669,-1.0,A
1869,A1869,-1.0,-1.0,A
1870,A1870,-0.3900931284938841,-1.0,A
1871,A1871,-1.0,-1.0,A
1872,A1872,-0.5218778562589995,-1.0,A
1873,A1873,-1.0,-1.0,A
1874,A1874,-0.9560483313036395,-1.0,A
1875,A1875,0.1830779825303821,-1.0,A
1876,A1876,-0.6636082792022424,-1.0,A
1877,A1877,0.023566516661714942,-1.0,A
1878,A1878,-0.11468069600340258,-1.0,A
1879,A1879,0.8881721417848312,-1.0,A
1880,A1880,0.719605319264891,-0.9709740242135887,A
1881,A1881,0.9669311932410873,-1.0,A
1882,A1882,0.7749461973311866,-1.0,A
1883,A1883,0.9102093440608718,-1.0,A
1884,A1884,1.0,-1.0,A
1885,A1885,-0.679858264337487,-1.0,A
1886,A1886,-0.7279212026909107,-1.0,A
1887,A1887,-0.9948129954025812,-1.0,A
1888,A1888,-0.784015514372641,-1.0,A
1889,A1889,-0.6655451175223863,-1.0,A
1890,A1890,-0.6401783135441498,-1.0,A
1891,A1891,-0.7348819091308653,-0.7993227716693018,A
1892,A1892,-0.3759546358333259,0.7994850124676818,A
1893,A1893,-1.0,-1.0,A
1894,A1894,-1.0,-1.0,A
1895,A1895,-0.8132476935505414,-1.0,A
1896,A1896,-0.4154152918866276,1.0,A
1897,A1897,-0.40593471036008344,1.0,A
1898,A1898,-0.4075798528725555,1.0,A
1899,A1899,-0.601780678707532,-0.8183514690710948,A
1900,A1900,-0.5115368425728236,-0.08795640012834349,A
1901,A1901,-0.38740332493874474,0.15070211464888095,A
1902,A1902,-0.013500623527927913,-0.9247172316524721,A
1903,A1903,-0.568471750795392,-1.0,A
1904,A1904,-0.45782190628711805,-1.0,A
1905,A1905,-0.06230318363124432,-0.8460254262277562,A
1906,A1906,-0.06403195402670803,-1.0,A
1907,A1907,-1.0,-1.0,A
1908,A1908,-0.6559814708516011,-1.0,A
1909,A1909,-0.8487996402388545,-1.0,A
1910,A1910,-1.0,-1.0,A
1911,A1911,-0.8867963568040002,-0.8038097664499944,A
1912,A1912,-0.7102797502272231,0.4861034319705162,A
1913,A1913,-1.0,-1.0,A
1914,A1914,-1.0,-1.0,A
1915,A1915,-0.6362043496106659,0.29293556472422844,A
1916,A1916,-0.7017727383618397,0.023404258087245777,A
1917,A1917,-0.669799552659323,-0.2438280284000296,A
1918,A1918,-0.5607840788788905,0.3339847681225483,A
1919,A1919,-0.47592088038207747,1.0,A
1920,A1920,-0.46407652149269396,1.0,A
1921,A1921,-0.3020591246149792,1.0,A
1922,A1922,0.31848501031315557,0.39495934908856833,A
1923,A1923,1.0,-1.0,A
1924,A1924,0.41418906541593414,-0.6501886906979835,A
1925,A1925,-0.6733741406524354,-0.36074718890307056,A
1926,A1926,-0.5189550590660958,0.5544589371188602,A
1927,A1927,-0.5694890275154275,0.3798109761857509,A
1928,A1928,-0.5689497574549114,0.5493603519927992,A
1929,A1929,-0.5476706367032198,0.30177750891722055,A
1930,A1930,-0.11256565769121818,-0.8898373363900001,A
1931,A1931,-0.5885120706347307,0.6232894317348041,A
1932,A1932,-0.4947580155437814,0.747017310751416,A
1933,A1933,-0.7052508751493152,-0.010000960348754306,A
1934,A1934,-0.7116088842454538,-0.9467146151367044,A
1935,A1935,-0.7140563671311764,-0.23673656205057814,A
1936,A1936,-0.674769022235725,-0.9785601587539579,A
1937,A1937,-0.679404244775732,-0.895924348004609,A
1938,A1938,-0.7446607045936149,-1.0,A
1939,A1939,-1.0,-1.0,A
1940,A1940,-1.0,-1.0,A
1941,A1941,-1.0,-1.0,A
1942,A1942,-0.246735761681516,-1.0,A
1943,A1943,-1.0,-1.0,A
1944,A1944,-0.9193231144610811,-1.0,A
1945,A1945,-0.9422245662421813,-1.0,A
1946,A1946,-1.0,-1.0,A
1947,A1947,-0.8765158661304432,-1.0,A
1948,A1948,-1.0,-1.0,A
1949,A1949,-0.8892030452981641,-0.7475376816761923,A
1950,A1950,-1.0,-1.0,A
1951,A1951,-0.8649661540159022,-1.0,A
1952,A1952,-1.0,-1.0,A
1953,A1953,-1.0,-1.0,A
1954,A1954,-1.0,-1.0,A
1955,A1955,-1.0,-1.0,A
1956,A1956,-0.8205998512280528,-1.0,A
1957,A1957,-1.0,-1.0,A
1958,A1958,-0.9959366012347096,-1.0,A
1959,A1959,-0.7981933898226405,-1.0,A
1960,A1960,-1.0,-1.0,A
1961,A1961,-0.6361320708874347,-1.0,A
1962,A1962,-0.7272928108059102,-1.0,A
1963,A1963,-0.7368596978601185,-1.0,A
1964,A1964,0.371998356476664,0.38488138138382166,A
1965,A1965,0.6369900255826877,-0.11208543462688492,A
1966,A1966,1.0,-1.0,A
1967,A1967,0.8180769016249698,-1.0,A
1968,A1968,0.9391146255374632,-1.0,A
1969,A1969,0.9197659804359171,-1.0,A
1970,A1970,1.0,-1.0,A
1971,A1971,1.0,-1.0,A
1972,A1972,0.9377990596489716,-1.0,A
1973,A1973,1.0,-1.0,A
1974,A1974,0.86199304987456,-1.0,A
1975,A1975,0.8767415909881164,-1.0,A
1976,A1976,0.8873614370018172,-1.0,A
1977,A1977,0.7799495865907526,-1.0,A
1978,A1978,1.0,-1.0,A
1979,A1979,0.7004271799998072,-1.0,A
1980,A1980,0.7962816565406796,-1.0,A
1981,A1981,1.0,-1.0,A
1982,A1982,0.7801098742885046,-1.0,A
1983,A1983,0.8550546660147167,-0.9850563531137734,A
1984,A1984,1.0,-1.0,A
1985,A1985,1.0,-0.9612420089930834,A
1986,A1986,1.0,-1.0,A
1987,A1987,0.8195306966333238,-1.0,A
1988,A1988,0.9198416216182241,-0.667064745307298,A
1989,A1989,1.0,-1.0,A
1990,A1990,1.0,-1.0,A
1991,A1991,1.0,-1.0,A
1992,A1992,1.0,-1.0,A
1993,A1993,1.0,-0.9726619165440732,A
1994,A1994,0.7381667432574344,-0.5705266250222738,A
1995,A1995,1.0,-0.7782840977131098,A
1996,A1996,-0.0037715162712481654,0.8410299350122208,A
1997,A1997,0.605324453963966,0.06842357305618463,A
1998,A1998,0.12462526274068964,0.04844841578656811,A
1999,A1999,0.15481895273439106,0.41175447140310206,A
2000,A2000,-0.17652300224145046,1.0,A
2001,A2001,-0.2900982535493646,1.0,A
2002,A2002,-0.4844200418611655,1.0,A
2003,A2003,-0.656382246645868,0.18016311120720152,A
2004,A2004,1.0,-1.0,A
2005,A2005,0.8256190895320652,-0.7373564789259772,A
2006,A2006,1.0,-1.0,A
2007,A2007,0.9765383401923342,-1.0,A
2008,A2008,1.0,-0.9937669556078663,A
2009,A2009,0.7172090056631211,-1.0,A
2010,A2010,1.0,-0.9285877122873901,A
2011,A2011,0.86828777518392,-1.0,A
2012,A2012,1.0,-1.0,A
2013,A2013,0.848970425172725,-1.0,A
2014,A2014,0.5689797276309319,-1.0,A
2015,A2015,1.0,-1.0,A
2016,A2016,0.8486535529330286,-1.0,A
2017,A2017,0.9218363921146022,-1.0,A
2018,A2018,1.0,-1.0,A
2019,A2019,-0.789608243795058,-1.0,A
2020,A2020,0.5337697998378945,-1.0,A
2021,A2021,-0.28044413024569337,-1.0,A
2022,A2022,0.886934091905416,-1.0,A
2023,A2023,0.9135389679012056,-1.0,A
2024,A2024,0.6221994686775028,-1.0,A
2025,A2025,1.0,-0.8975594928776622,A
2026,A2026,0.9819421395883308,-1.0,A
2027,A2027,-0.00763619762644685,-0.20170093648594012,A
2028,A2028,-0.042329158161366065,0.022609963041960945,A
2029,A2029,0.9102100381033327,-0.5169564010485286,A
2030,A2030,0.6227798283739177,-0.6156350040484504,A
2031,A2031,0.8856743785791212,-0.9593542012786707,A
2032,A2032,1.0,-1.0,A
2033,A2033,0.9139396913490425,-1.0,A
2034,A2034,1.0,-1.0,A
2035,A2035,0.9700941382565698,-1.0,A
2036,A2036,0.7875071342747657,-1.0,A
2037,A2037,0.9825989859463518,-0.9512033095499454,A
2038,A2038,0.3242712614290153,-1.0,A
2039,A2039,0.9066571277780879,-1.0,A
2040,A2040,0.7084258570404909,-1.0,A
2041,A2041,0.8785982916876038,-1.0,A
2042,A2042,0.8319811162759783,-1.0,A
2043,A2043,0.19100604492284123,-1.0,A
2044,A2044,0.6893314715046877,-1.0,A
2045,A2045,-0.32139064953318885,-1.0,A
2046,A2046,0.9929542860658669,-0.8521584604506474,A
2047,A2047,0.2534898026124466,-1.0,A
2048,A2048,0.9124086165999599,-0.7729878434260379,A
2049,A2049,-0.46111531759481006,-0.7345284138021917,A
2050,A2050,-0.32963384992889755,-0.8441575199005644,A
2051,A2051,0.03532446864890049,-0.7976647012975545,A
2052,A2052,0.01915694835668247,-1.0,A
2053,A2053,-0.2873902899149946,-1.0,A
2054,A2054,1.0,-1.0,A
2055,A2055,1.0,-0.788458977311679,A
2056,A2056,1.0,-0.8775752914199426,A
2057,A2057,0.9867956809044367,-0.7869600329634214,A
2058,A2058,1.0,-0.9007624189268786,A
2059,A2059,1.0,-0.962094559141522,A
2060,A2060,-0.41302999763938697,0.8392705369310194,A
2061,A2061,0.6733477172848346,-0.32626089180632223,A
2062,A2062,-0.719302665805071,-1.0,A
2063,A2063,-0.7438193420583423,-1.0,A
2064,A2064,-0.6290732361349971,-1.0,A
2065,A2065,-0.8661942369930621,-1.0,A
2066,A2066,-0.7820011675391283,-1.0,A
2067,A2067,-0.7445607262822896,-1.0,A
2068,A2068,1.0,-0.972886617190529,A
2069,A2069,0.47905923646117365,-1.0,A
2070,A2070,0.820763719243697,-1.0,A
2071,A2071,0.35071302570751506,-1.0,A
2072,A2072,1.0,-1.0,A
2073,A2073,0.4313416188281005,-1.0,A
2074,A2074,-0.6392868778261469,-0.2854027397976847,A
2075,A2075,-0.5565768751679858,-0.7558840130121464,A
2076,A2076,-0.5852352152173969,-0.020061045453164117,A
2077,A2077,-0.8256464975017271,-1.0,A
2078,A2078,-0.3988442158414879,-0.2019809781837707,A
2079,A2079,-0.8202599567119133,-1.0,A
2080,A2080,-0.6306580106230021,-0.5867651833122209,A
2081,A2081,-0.6517168530998243,-1.0,A
2082,A2082,-0.8584515813701378,-1.0,A
2083,A2083,-0.8083531173582296,-1.0,A
2084,A2084,-0.7351494077221021,-0.8850383801365539,A
2085,A2085,-0.7242486582038776,-0.8932772581084252,A
2086,A2086,-1.0,-1.0,A
2087,A2087,-0.3201428661249197,-0.6487739475847654,A
2088,A2088,-0.3407576283556425,-0.47430793986170894,A
2089,A2089,-0.5113291762959553,-0.7823234547317042,A
2090,A2090,-0.2962999088113428,0.462564097236817,A
2091,A2091,-0.5269943680528071,-0.16888594185029915,A
2092,A2092,-0.5142536922929338,0.38603547494145607,A
2093,A2093,-0.42178183262392,0.23620846897287806,A
2094,A2094,-0.5933782956030844,-0.13751198529178232,A
2095,A2095,-0.43938733143465014,0.5075047283829175,A
2096,A2096,-0.32160575172704986,1.0,A
2097,A2097,-0.2642303606178128,1.0,A
2098,A2098,-0.3275652776822534,1.0,A
2099,A2099,-0.2688314181257422,1.0,A
2100,A2100,-0.07415995022496635,-1.0,A
2101,A2101,-0.24642273464328646,-0.7385339152650077,A
2102,A2102,-0.08776572943789718,-0.4956315513195415,A
2103,A2103,-0.35542963755497947,-0.8366583763597313,A
2104,A2104,0.11326714371473923,-0.40646128930103154,A
2105,A2105,-0.27733389263686237,0.9793862462135428,A
2106,A2106,-0.3723988405050377,1.0,A
2107,A2107,-0.3427663409902386,0.7002136656569444,A
2108,A2108,-0.6253753354382081,0.4704084255985417,A
2109,A2109,-0.38194968315542155,0.8670854023305434,A
2110,A2110,-0.6951924860760081,0.06612741622595997,A
2111,A2111,-0.27002431229621615,1.0,A
2112,A2112,0.9703429281976188,-0.8121197557971288,A
2113,A2113,0.8487759662815091,-0.8943313635857995,A
2114,A2114,1.0,-0.7665856029460654,A
2115,A2115,1.0,-0.990258572797696,A
2116,A2116,1.0,-1.0,A
2117,A2117,0.6839535144985012,-0.17703241054337282,A
2118,A2118,0.9806734625661118,-1.0,A
2119,A2119,0.9786337541311807,-1.0,A
2120,A2120,-0.8377536517697278,-1.0,A
2121,A2121,-0.660936321761475,-1.0,A
2122,A2122,0.21370898665384352,-1.0,A
2123,A2123,-0.6061253873457307,-1.0,A
2124,A2124,0.20556821255369884,0.4704935192841577,A
